"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Csrp2",0,1.22369744794168,0.357,0.112,0,"0","Csrp2"
"Rhou",0,1.40495709449953,0.365,0.121,0,"0","Rhou"
"Sorbs2",0,0.809284088393976,0.447,0.204,0,"0","Sorbs2"
"Stim1",0,1.55242884239659,0.35,0.107,0,"0","Stim1"
"Thsd4",0,2.60342949267188,0.29,0.047,0,"0","Thsd4"
"Nfe2l2",0,1.61458602056752,0.351,0.109,0,"0","Nfe2l2"
"Lmo7",0,1.60636287386402,0.35,0.108,0,"0","Lmo7"
"Arid1b",0,1.22602588006686,0.39,0.149,0,"0","Arid1b"
"Sp100",0,1.4299844052702,0.365,0.124,0,"0","Sp100"
"Serpinb1a",0,1.42238925590645,0.32,0.079,0,"0","Serpinb1a"
"Lncpint",0,1.20393334401728,0.397,0.157,0,"0","Lncpint"
"Echs1",0,0.884564810807136,0.396,0.156,0,"0","Echs1"
"Cdh1",0,1.00644317987939,0.412,0.172,0,"0","Cdh1"
"Sptbn2",0,2.4207665021532,0.294,0.054,0,"0","Sptbn2"
"Rdx",0,1.24794123912906,0.384,0.145,0,"0","Rdx"
"Scgb1c1",0,1.83933857659544,0.301,0.062,0,"0","Scgb1c1"
"Phyh",0,0.647740222228752,0.403,0.165,0,"0","Phyh"
"Ndufs3",0,0.812012407189998,0.398,0.161,0,"0","Ndufs3"
"Lnx1",0,1.7433723571005,0.33,0.093,0,"0","Lnx1"
"Rabgap1l",0,1.39287377850049,0.372,0.135,0,"0","Rabgap1l"
"Lamp2",0,1.47203755737502,0.358,0.121,0,"0","Lamp2"
"Pcmtd1",0,1.25533272354047,0.378,0.142,0,"0","Pcmtd1"
"Gsk3b",0,1.38809638584167,0.367,0.131,0,"0","Gsk3b"
"Ccnd3",0,1.50113991861723,0.354,0.118,0,"0","Ccnd3"
"Ankrd17",0,1.21418411417264,0.385,0.15,0,"0","Ankrd17"
"Ar",0,1.77649176516584,0.322,0.087,0,"0","Ar"
"Epb41",0,1.53769714523362,0.349,0.114,0,"0","Epb41"
"Hadha",0,1.71055971963052,0.32,0.086,0,"0","Hadha"
"Hk1",0,1.69496830559083,0.323,0.09,0,"0","Hk1"
"Pgap1",0,2.30871647287971,0.29,0.057,0,"0","Pgap1"
"Map2",0,1.46202603029288,0.342,0.111,0,"0","Map2"
"Baz2b",0,1.11397539152796,0.393,0.162,0,"0","Baz2b"
"Pard3",0,0.986229212655349,0.401,0.17,0,"0","Pard3"
"Tbc1d1",0,2.05805468919623,0.302,0.071,0,"0","Tbc1d1"
"Stox2",0,0.922427567770187,0.413,0.182,0,"0","Stox2"
"Ctsb",0,1.5070667513703,0.345,0.114,0,"0","Ctsb"
"Ralgapa2",0,0.920849031355604,0.406,0.176,0,"0","Ralgapa2"
"Klhdc7a",0,2.43427814426242,0.28,0.05,0,"0","Klhdc7a"
"Ankrd11",0,1.11821693915498,0.387,0.157,0,"0","Ankrd11"
"Nptn",0,1.65881710225582,0.33,0.1,0,"0","Nptn"
"2410002F23Rik",0,1.81251874540097,0.302,0.072,0,"0","2410002F23Rik"
"Sdhc",0,1.35206490268316,0.333,0.104,0,"0","Sdhc"
"Fa2h",0,2.5769147562401,0.272,0.043,0,"0","Fa2h"
"Acat1",0,1.24146448771488,0.342,0.113,0,"0","Acat1"
"Ppp1r9a",0,1.59202208099966,0.325,0.096,0,"0","Ppp1r9a"
"Cd2ap",0,1.0452714500186,0.398,0.169,0,"0","Cd2ap"
"Ash1l",0,1.29917738375903,0.363,0.134,0,"0","Ash1l"
"Pptc7",0,2.34113692355273,0.278,0.05,0,"0","Pptc7"
"Prrc2c",0,1.13823530467118,0.382,0.154,0,"0","Prrc2c"
"Lpp",0,1.01309234652154,0.389,0.161,0,"0","Lpp"
"Hectd1",0,1.38321087867685,0.36,0.133,0,"0","Hectd1"
"Phldb2",0,1.80570455123654,0.312,0.086,0,"0","Phldb2"
"Bhlhe40",0,1.45535867620337,0.345,0.119,0,"0","Bhlhe40"
"Pstpip2",0,2.35179658145791,0.279,0.054,0,"0","Pstpip2"
"Ankrd10",0,2.18015428999006,0.286,0.061,0,"0","Ankrd10"
"4833439L19Rik",0,1.3713207827873,0.328,0.104,0,"0","4833439L19Rik"
"Pacs1",0,1.47522087353531,0.338,0.114,0,"0","Pacs1"
"Tcf12",0,1.10488848866973,0.383,0.159,0,"0","Tcf12"
"Kansl1",0,1.17064453612218,0.372,0.148,0,"0","Kansl1"
"Immp2l",0,1.35960996397299,0.346,0.122,0,"0","Immp2l"
"Kmt2e",0,1.20159842454991,0.369,0.146,0,"0","Kmt2e"
"Cttnbp2",0,1.59599297196856,0.311,0.088,0,"0","Cttnbp2"
"Arhgap5",0,1.02354888067831,0.389,0.166,0,"0","Arhgap5"
"Ezr",0,1.56206708994749,0.321,0.098,0,"0","Ezr"
"Eif3a",0,1.25300478865999,0.374,0.151,0,"0","Eif3a"
"Tns1",0,1.93398765722135,0.291,0.068,0,"0","Tns1"
"Apoc1",0,1.8844406513329,0.298,0.075,0,"0","Apoc1"
"Dst",0,1.48369663919046,0.311,0.089,0,"0","Dst"
"Tspan12",0,1.62984933675709,0.323,0.101,0,"0","Tspan12"
"Slc38a2",0,1.3036152117387,0.362,0.14,0,"0","Slc38a2"
"Cpt1a",0,2.50751073990697,0.268,0.047,0,"0","Cpt1a"
"Colgalt1",0,2.12176478585914,0.287,0.066,0,"0","Colgalt1"
"Foxq1",0,1.69980527120738,0.296,0.075,0,"0","Foxq1"
"Aff1",0,1.49975304414017,0.33,0.11,0,"0","Aff1"
"Hnrnpu",0,1.10318830828671,0.374,0.154,0,"0","Hnrnpu"
"Dnaaf9",0,1.52278006137198,0.323,0.104,0,"0","Dnaaf9"
"Cwh43",0,2.40258586846175,0.267,0.048,0,"0","Cwh43"
"Prkn",0,1.47462911764677,0.331,0.112,0,"0","Prkn"
"Smyd3",0,1.56583589175645,0.32,0.101,0,"0","Smyd3"
"Csde1",0,1.1461733381928,0.369,0.15,0,"0","Csde1"
"Plxnb2",0,1.94461040888898,0.293,0.074,0,"0","Plxnb2"
"ND1",0,1.49919967681022,0.989,0.77,0,"0","ND1"
"Gtf3c1",0,2.16058227483026,0.281,0.063,0,"0","Gtf3c1"
"Tet2",0,1.93675708901495,0.291,0.073,0,"0","Tet2"
"Acadm",0,1.28622333082989,0.317,0.1,0,"0","Acadm"
"Mal",0,1.60557748838897,0.292,0.075,0,"0","Mal"
"Wwp1",0,1.77657854571601,0.295,0.078,0,"0","Wwp1"
"Arhgef38",0,1.26993212932869,0.339,0.123,0,"0","Arhgef38"
"Mical3",0,1.38420336200379,0.334,0.118,0,"0","Mical3"
"Clybl",0,1.50461751582707,0.308,0.092,0,"0","Clybl"
"Ndufs1",0,1.82784829784019,0.285,0.069,0,"0","Ndufs1"
"Afdn",0,1.24022052809554,0.347,0.132,0,"0","Afdn"
"Actn4",0,1.07081188470828,0.363,0.149,0,"0","Actn4"
"Plec",0,1.51375055416298,0.315,0.102,0,"0","Plec"
"Map3k1",0,1.07631470971234,0.357,0.144,0,"0","Map3k1"
"Cdkn1a",0,1.5828774807593,0.298,0.085,0,"0","Cdkn1a"
"Mark2",0,1.50260757195328,0.314,0.102,0,"0","Mark2"
"Wsb1",0,1.73684736131835,0.296,0.084,0,"0","Wsb1"
"Arhgef12",0,1.34895646580719,0.328,0.117,0,"0","Arhgef12"
"Rock2",0,1.48229571997025,0.316,0.105,0,"0","Rock2"
"Gls",0,1.60619829224495,0.306,0.096,0,"0","Gls"
"Strbp",0,1.39123386256406,0.321,0.112,0,"0","Strbp"
"Sfpq",0,1.23382477115456,0.339,0.13,0,"0","Sfpq"
"Golga4",0,1.31652753898397,0.331,0.122,0,"0","Golga4"
"Klk1b27",0,0.957771537613888,0.293,0.084,0,"0","Klk1b27"
"Tmcc1",0,1.32028911670393,0.326,0.118,0,"0","Tmcc1"
"Klf9",0,1.32900079797754,0.329,0.121,0,"0","Klf9"
"Rnf128",0,2.42493228195057,0.255,0.047,0,"0","Rnf128"
"Hadhb",0,1.41454305200703,0.301,0.093,0,"0","Hadhb"
"Raph1",0,1.85537202740343,0.281,0.074,0,"0","Raph1"
"Pkp1",0,2.31463655968424,0.254,0.047,0,"0","Pkp1"
"Gtf2i",0,1.37912975697601,0.316,0.109,0,"0","Gtf2i"
"Perp",0,1.11105436942402,0.337,0.13,0,"0","Perp"
"Cldn3",0,1.04793009222659,0.36,0.153,0,"0","Cldn3"
"Reep3",0,1.34352732523433,0.322,0.116,0,"0","Reep3"
"Acadvl",0,1.72771666927743,0.279,0.073,0,"0","Acadvl"
"Sel1l",0,1.25608519287824,0.332,0.126,0,"0","Sel1l"
"Fermt2",0,1.29998978594194,0.33,0.124,0,"0","Fermt2"
"Slc16a2",0,1.88261444326362,0.28,0.074,0,"0","Slc16a2"
"Cs",0,1.72418023750096,0.283,0.077,0,"0","Cs"
"Ap1s3",0,2.3390074946751,0.251,0.046,0,"0","Ap1s3"
"Rnf152",0,2.10132300362699,0.26,0.055,0,"0","Rnf152"
"Nucks1",0,1.08728857894553,0.336,0.131,0,"0","Nucks1"
"Fus",0,1.21832688050229,0.335,0.13,0,"0","Fus"
"Spint1",0,1.92478905832043,0.273,0.069,0,"0","Spint1"
"Ndufa9",0,1.41224082277481,0.29,0.086,0,"0","Ndufa9"
"Irf2bp2",0,1.59050673656083,0.295,0.091,0,"0","Irf2bp2"
"Myo10",0,1.39709154230824,0.317,0.114,0,"0","Myo10"
"Dpysl3",0,1.80779090642756,0.269,0.066,0,"0","Dpysl3"
"Map3k5",0,1.58148038990869,0.295,0.092,0,"0","Map3k5"
"Ecpas",0,1.43895401500858,0.312,0.11,0,"0","Ecpas"
"Suclg2",0,1.31785231658547,0.31,0.108,0,"0","Suclg2"
"Kcnk5",0,2.28300967666541,0.252,0.05,0,"0","Kcnk5"
"Rassf3",0,1.32609799989944,0.318,0.117,0,"0","Rassf3"
"Atrnl1",0,1.38511048634101,0.305,0.105,0,"0","Atrnl1"
"Smpdl3a",0,1.57073197921933,0.296,0.096,0,"0","Smpdl3a"
"Alkbh5",0,1.4932707105524,0.289,0.089,0,"0","Alkbh5"
"Itgb5",0,1.90537683850239,0.268,0.069,0,"0","Itgb5"
"Tpr",0,1.12977822698824,0.336,0.138,0,"0","Tpr"
"Ica1",0,1.15353744169992,0.329,0.131,0,"0","Ica1"
"Npepps",0,1.41204740940345,0.304,0.106,0,"0","Npepps"
"Irf2bpl",0,1.81373738540134,0.272,0.074,0,"0","Irf2bpl"
"Ogt",0,1.17451586859706,0.328,0.13,0,"0","Ogt"
"Strn3",0,1.27201492099963,0.319,0.122,0,"0","Strn3"
"Clmn",0,1.92197933453685,0.256,0.059,0,"0","Clmn"
"Xpr1",0,1.40679403660762,0.293,0.097,0,"0","Xpr1"
"Supt3",0,1.59640655422526,0.281,0.087,0,"0","Supt3"
"Wls",0,1.23654377419203,0.31,0.116,0,"0","Wls"
"Wnk1",0,1.38023023426139,0.299,0.105,0,"0","Wnk1"
"Chd4",0,1.21290421576099,0.316,0.122,0,"0","Chd4"
"Sytl5",0,1.98402608793565,0.254,0.06,0,"0","Sytl5"
"Dync1h1",0,1.57064987654669,0.284,0.09,0,"0","Dync1h1"
"Mllt10",0,1.23331254974455,0.312,0.119,0,"0","Mllt10"
"Ttc3",0,1.30410192329053,0.303,0.11,0,"0","Ttc3"
"Smg1",0,1.34961578223592,0.298,0.106,0,"0","Smg1"
"Dlat",0,1.77991719413584,0.255,0.063,0,"0","Dlat"
"Crebbp",0,1.2649870972535,0.309,0.117,0,"0","Crebbp"
"Prrc2b",0,1.45205868779522,0.292,0.1,0,"0","Prrc2b"
"Cat",0,0.643070003084505,0.293,0.103,0,"0","Cat"
"Ccpg1",0,1.32016327126263,0.296,0.106,0,"0","Ccpg1"
"Stt3b",0,1.77412048316374,0.267,0.077,0,"0","Stt3b"
"Usp25",0,1.23296234779743,0.304,0.114,0,"0","Usp25"
"Osbpl1a",0,1.36022737557347,0.283,0.093,0,"0","Osbpl1a"
"2610307P16Rik",0,1.44037400445195,0.276,0.087,0,"0","2610307P16Rik"
"Smim5",0,1.4024548639068,0.259,0.07,0,"0","Smim5"
"Idh3b",0,1.18498951774982,0.278,0.09,0,"0","Idh3b"
"Kat6b",0,1.42098357696359,0.289,0.101,0,"0","Kat6b"
"Kdm7a",0,1.66440394333201,0.266,0.079,0,"0","Kdm7a"
"Flnb",0,1.36223290995934,0.289,0.102,0,"0","Flnb"
"Glud1",0,1.57386109425096,0.267,0.08,0,"0","Glud1"
"Btbd9",0,1.34800393683535,0.293,0.106,0,"0","Btbd9"
"Jup",0,1.45040924937228,0.28,0.094,0,"0","Jup"
"Gns",0,1.912391953828,0.25,0.064,0,"0","Gns"
"Sqstm1",0,1.35784106773662,0.3,0.114,0,"0","Sqstm1"
"Chd2",0,1.437158218593,0.287,0.101,0,"0","Chd2"
"Galnt18",0,1.3092454209509,0.284,0.098,0,"0","Galnt18"
"Slc25a21",0,1.6508250013968,0.257,0.072,0,"0","Slc25a21"
"Rtn3",0,1.25652897054616,0.301,0.116,0,"0","Rtn3"
"Atp2b1",0,1.49032592541787,0.278,0.094,0,"0","Atp2b1"
"Luzp1",0,1.31660783747461,0.291,0.107,0,"0","Luzp1"
"Elf1",0,1.28861911278906,0.294,0.11,0,"0","Elf1"
"Cd47",0,1.73341284784045,0.259,0.075,0,"0","Cd47"
"Hnrnpl",0,1.38540759241236,0.281,0.098,0,"0","Hnrnpl"
"Aig1",0,1.46439513138161,0.273,0.09,0,"0","Aig1"
"Fam53b",0,1.76805428371794,0.254,0.071,0,"0","Fam53b"
"Dock1",0,1.26131199541445,0.294,0.111,0,"0","Dock1"
"Hif1a",0,1.50644027709039,0.264,0.081,0,"0","Hif1a"
"Add3",0,1.56961617433176,0.264,0.081,0,"0","Add3"
"Prkcd",0,1.74944928668172,0.251,0.069,0,"0","Prkcd"
"Plekha7",0,1.4540840876428,0.271,0.09,0,"0","Plekha7"
"Rbms1",0,1.19506985472523,0.289,0.108,0,"0","Rbms1"
"Pdgfc",0,1.5111101449759,0.26,0.079,0,"0","Pdgfc"
"Idh3a",0,1.03900839002593,0.284,0.103,0,"0","Idh3a"
"Znrf3",0,1.43889932187113,0.27,0.09,0,"0","Znrf3"
"Ubr5",0,1.45325865432257,0.272,0.092,0,"0","Ubr5"
"Arfgef2",0,1.59122954659868,0.26,0.081,0,"0","Arfgef2"
"Got2",0,1.57566638162346,0.255,0.076,0,"0","Got2"
"Mylip",0,1.64062382925911,0.255,0.076,0,"0","Mylip"
"Adk",0,1.23166716316668,0.283,0.104,0,"0","Adk"
"Hnrnph1",0,1.38539239214853,0.276,0.098,0,"0","Hnrnph1"
"Pgk1",0,1.1797794765753,0.279,0.101,0,"0","Pgk1"
"Osbpl6",0,1.55206723540161,0.256,0.079,0,"0","Osbpl6"
"Six1",0,1.55258249163685,0.256,0.079,0,"0","Six1"
"Rreb1",0,1.42294896547113,0.27,0.095,0,"0","Rreb1"
"Ccng1",0,1.53690995807807,0.251,0.076,0,"0","Ccng1"
"Mapk13",0,1.32937776255358,0.25,0.076,0,"0","Mapk13"
"Ahcyl1",0,1.50678704315804,0.253,0.08,0,"0","Ahcyl1"
"Tmem135",0,1.49557159267245,0.256,0.085,0,"0","Tmem135"
"Rev3l",0,1.48083742100762,0.253,0.084,0,"0","Rev3l"
"Akap7",0,1.30301711093209,0.25,0.082,0,"0","Akap7"
"Nrip1",0,1.51373882417921,0.252,0.084,0,"0","Nrip1"
"Atg10",0,1.38269846131969,0.25,0.087,0,"0","Atg10"
"ND2",0,1.34228188476348,0.988,0.835,0,"0","ND2"
"ND4",0,1.43182354950031,0.989,0.836,0,"0","ND4"
"Malat1",0,1.12752897578479,0.991,0.841,0,"0","Malat1"
"mt-Rnr2",0,1.20530881449102,0.99,0.856,0,"0","mt-Rnr2"
"COX1",0,1.57873487241831,0.989,0.86,0,"0","COX1"
"CYTB",0,1.21398216752965,0.99,0.862,0,"0","CYTB"
"COX2",0,1.19578762248788,0.99,0.872,0,"0","COX2"
"COX3",0,1.30217094393432,0.99,0.877,0,"0","COX3"
"ATP6",0,1.17811981281012,0.991,0.896,0,"0","ATP6"
"Gm26917",0,0.34007851957791,0.996,0.942,0,"0","Gm26917"
"Idh2",1.51256475755086e-307,0.90253962507401,0.364,0.154,3.02906218347135e-303,"0","Idh2"
"Bmpr1a",4.48673472436448e-307,1.26470239993277,0.29,0.111,8.9851349590123e-303,"0","Bmpr1a"
"Gm46178",2.10287200509605e-306,0.618029470564214,0.391,0.171,4.21121147740534e-302,"0","Gm46178"
"Sec62",2.89040204031474e-306,0.950248449584399,0.414,0.19,5.7883191259343e-302,"0","Sec62"
"Ell2",8.36997875172128e-306,1.33427576444049,0.268,0.098,1.6761719448197e-301,"0","Ell2"
"Cisd1",1.1241329400344e-304,0.801115575072453,0.362,0.151,2.25118862571289e-300,"0","Cisd1"
"Cltc",7.04453057406675e-304,1.31394910931337,0.272,0.101,1.41073769276261e-299,"0","Cltc"
"Srsf2",2.12393285561346e-303,1.14180453393946,0.323,0.132,4.25338793665151e-299,"0","Srsf2"
"Id2",7.75643846192904e-303,0.979714966470265,0.436,0.21,1.55330436638591e-298,"0","Id2"
"Mat2a",1.86762464857044e-301,1.29103397297917,0.27,0.1,3.74010512122715e-297,"0","Mat2a"
"Huwe1",2.16619767132265e-300,1.13865717274771,0.319,0.13,4.33802745659074e-296,"0","Huwe1"
"Ktn1",2.97149277084672e-300,1.29101838714399,0.269,0.1,5.95071142289763e-296,"0","Ktn1"
"Lncppara",1.62853822569192e-299,1.33048145913157,0.262,0.096,3.26131065077063e-295,"0","Lncppara"
"Retreg1",1.12137407484831e-298,1.26709650760972,0.278,0.105,2.24566372229123e-294,"0","Retreg1"
"Phb1",1.55468811698657e-298,0.896529352160192,0.335,0.137,3.11341842307731e-294,"0","Phb1"
"Cdkal1",5.00734241601426e-298,1.28764576414568,0.277,0.106,1.00277039223102e-293,"0","Cdkal1"
"Zfp148",3.68278553747578e-297,1.25229667071457,0.294,0.116,7.37514631734899e-293,"0","Zfp148"
"Selenom",6.2284375928708e-296,0.880087557948267,0.36,0.154,1.24730691234831e-291,"0","Selenom"
"Ube2e2",1.7032181994625e-295,1.12438762608831,0.315,0.128,3.41086476624359e-291,"0","Ube2e2"
"Syne2",6.66015934692554e-294,1.33025092164247,0.261,0.096,1.33376351081531e-289,"0","Syne2"
"Tmbim6",2.64143620116644e-293,0.874590194227528,0.46,0.227,5.28974013645591e-289,"0","Tmbim6"
"Srrm2",6.68269347817672e-293,0.701710967752931,0.507,0.254,1.33827619593967e-288,"0","Srrm2"
"Btg2",1.28812480027434e-292,0.628250246673785,0.667,0.413,2.57959872502938e-288,"0","Btg2"
"Rb1cc1",1.96174009772353e-292,1.36955686011026,0.251,0.091,3.92858071970115e-288,"0","Rb1cc1"
"Bsg",4.95372333501066e-292,0.797608666123117,0.424,0.196,9.92032635069236e-288,"0","Bsg"
"Elf3",3.99583349696115e-291,1.26262736881265,0.25,0.09,8.0020561610144e-287,"0","Elf3"
"Tpi1",4.17402141694006e-291,0.574342129289934,0.516,0.253,8.35889528956417e-287,"0","Tpi1"
"Esrp1",1.03840106410002e-290,1.16163920596268,0.304,0.123,2.0795019709667e-286,"0","Esrp1"
"Vti1a",1.27841357738525e-290,1.23031961804216,0.29,0.114,2.56015103007171e-286,"0","Vti1a"
"Ndufs6",3.72839202939139e-290,0.496783330931159,0.526,0.26,7.4664778780592e-286,"0","Ndufs6"
"Mbnl1",4.82697393183004e-290,1.194557270954,0.262,0.097,9.66649799588284e-286,"0","Mbnl1"
"Ctnna1",1.48495697951187e-289,1.06464122353712,0.336,0.142,2.97377484717046e-285,"0","Ctnna1"
"Arglu1",1.61011848564062e-288,1.11389881935161,0.31,0.126,3.22442327934391e-284,"0","Arglu1"
"Cab39",3.00025606434673e-288,1.00037715104928,0.341,0.145,6.00831279446077e-284,"0","Cab39"
"Acot13",1.29584071315697e-287,0.818607257263819,0.311,0.123,2.59505061216815e-283,"0","Acot13"
"Ndufb1",1.58022066180505e-287,0.499356543453189,0.494,0.237,3.16454989733079e-283,"0","Ndufb1"
"Nfic",1.11151265488989e-286,1.25642071175245,0.264,0.099,2.22591524268249e-282,"0","Nfic"
"Top1",1.55798124740579e-286,0.85689211240015,0.392,0.177,3.12001324605483e-282,"0","Top1"
"Nbeal1",1.67890473833737e-286,1.29218527428632,0.256,0.094,3.36217462899442e-282,"0","Nbeal1"
"Atp2a3",2.07737756011681e-286,0.663424598534014,0.472,0.23,4.16015630188993e-282,"0","Atp2a3"
"Tmco1",7.14087840056751e-286,1.29838090971074,0.256,0.094,1.43003230849765e-281,"0","Tmco1"
"Cux1",1.56695790361251e-285,1.24634838230509,0.27,0.103,3.1379898977744e-281,"0","Cux1"
"Rock1",5.16985052604443e-285,1.15229670950267,0.311,0.128,1.03531426634566e-280,"0","Rock1"
"Ube3a",5.66410794004543e-285,1.25579803042253,0.264,0.099,1.1342942560735e-280,"0","Ube3a"
"Lrrfip1",5.71852641216017e-284,1.23910922893118,0.269,0.102,1.1451920992992e-279,"0","Lrrfip1"
"Tecr",3.2940771814527e-283,1.24750528068693,0.273,0.105,6.59671896357717e-279,"0","Tecr"
"Matr3",1.28657514352735e-282,1.16344901327948,0.291,0.116,2.57649538242787e-278,"0","Matr3"
"Purb",2.75499016746181e-282,1.19777704784301,0.274,0.105,5.51714330935901e-278,"0","Purb"
"Ech1",4.40152549786853e-282,0.967119685523347,0.297,0.117,8.81449496203152e-278,"0","Ech1"
"Cpeb4",4.64308091982636e-281,1.29137021635538,0.26,0.098,9.29823385004427e-277,"0","Cpeb4"
"Birc6",4.70201650046081e-280,1.13712230686112,0.311,0.13,9.41625824382282e-276,"0","Birc6"
"Atf3",2.39152431098005e-279,0.442191045665667,0.623,0.363,4.78926658516864e-275,"0","Atf3"
"Pcbp2",1.01107707523926e-278,0.953244529640629,0.376,0.171,2.02478295087414e-274,"0","Pcbp2"
"Zcchc7",1.4662495204199e-278,0.991343224239188,0.357,0.159,2.9363112895929e-274,"0","Zcchc7"
"Tpd52",3.14144718995131e-278,0.527275006181711,0.546,0.28,6.2910621425965e-274,"0","Tpd52"
"Bcl2l14",1.33289926747768e-276,1.0567009529721,0.267,0.101,2.6692640730508e-272,"0","Bcl2l14"
"Usp34",3.67208823523741e-276,0.973614397643058,0.349,0.153,7.35372389988643e-272,"0","Usp34"
"Phkb",1.12857601020544e-275,1.26531463804372,0.26,0.099,2.26008631803742e-271,"0","Phkb"
"Ssbp3",3.26285362321682e-275,1.26643182432642,0.257,0.097,6.534190665854e-271,"0","Ssbp3"
"Rbfox2",3.27234973326817e-275,1.1721886522457,0.29,0.117,6.55320757584283e-271,"0","Rbfox2"
"Eef2",9.89638364944148e-275,0.587653382637746,0.626,0.348,1.98184978963715e-270,"0","Eef2"
"Cldn7",6.68747839207311e-274,1.01841417528161,0.309,0.127,1.33923442279656e-269,"0","Cldn7"
"Zfp36l1",1.13621091409813e-273,0.76748929508035,0.376,0.171,2.27537597657291e-269,"0","Zfp36l1"
"Myo1e",1.65544894265451e-273,1.09279081478467,0.312,0.132,3.31520205255993e-269,"0","Myo1e"
"Ndufa7",2.46685605285927e-273,0.457760073749444,0.537,0.267,4.94012593145598e-269,"0","Ndufa7"
"Thoc2",3.65761028548604e-273,1.23878304551972,0.263,0.101,7.32473035771435e-269,"0","Thoc2"
"Larp4",2.18634402157799e-270,1.27211758020715,0.252,0.095,4.37837253761209e-266,"0","Larp4"
"Ndfip1",4.53953727026066e-270,0.777910296349063,0.412,0.194,9.090877337424e-266,"0","Ndfip1"
"Tbc1d4",4.54360606998885e-270,1.13462725727283,0.282,0.113,9.09902551575966e-266,"0","Tbc1d4"
"Fbxl17",8.70633476823353e-270,1.07177639829319,0.315,0.134,1.74353060068645e-265,"0","Fbxl17"
"Ndufa3",5.49721784991707e-269,0.750152894401371,0.369,0.164,1.10087284662439e-264,"0","Ndufa3"
"Myh9",3.43738034868264e-268,1.10990075021251,0.295,0.121,6.88369788627186e-264,"0","Myh9"
"Luc7l2",5.83638731818199e-268,0.878251370332908,0.404,0.193,1.16879492433913e-263,"0","Luc7l2"
"Tra2a",7.03681343572298e-268,1.20515623908147,0.271,0.107,1.40919225863788e-263,"0","Tra2a"
"Spint2",2.3402682217831e-267,0.550693764372463,0.611,0.34,4.68662114094283e-263,"0","Spint2"
"Etfb",1.51510262868481e-266,0.534824903076239,0.44,0.209,3.0341445242042e-262,"0","Etfb"
"Eps8",2.03591060714492e-266,1.08556793942115,0.302,0.126,4.07711458186842e-262,"0","Eps8"
"Arih1",2.13764697104558e-266,0.954325004936219,0.343,0.152,4.28085182421587e-262,"0","Arih1"
"Serbp1",1.56179107477467e-265,0.647216569067149,0.451,0.218,3.12764280634375e-261,"0","Serbp1"
"Arb2a",6.49610438990547e-265,1.20397571951598,0.264,0.103,1.30090986512247e-260,"0","Arb2a"
"Fars2",7.17291732759823e-265,1.21431422629118,0.26,0.1,1.43644842402482e-260,"0","Fars2"
"Cul3",2.62659970567093e-264,1.1827236377509,0.267,0.105,5.26002857057661e-260,"0","Cul3"
"Foxp1",2.77827858036238e-264,0.385346803426774,0.601,0.315,5.5637806850337e-260,"0","Foxp1"
"Usp9x",3.39694448986939e-264,1.11559017359419,0.296,0.123,6.80272103541244e-260,"0","Usp9x"
"Vdac2",3.40902072270347e-264,0.474990317168768,0.471,0.229,6.82690489928597e-260,"0","Vdac2"
"Ndufs8",2.86298421656789e-263,0.788878966443173,0.329,0.14,5.73341219209885e-259,"0","Ndufs8"
"Tspo",3.91031465304464e-262,0.562045823858386,0.419,0.193,7.83079612418719e-258,"0","Tspo"
"Trip12",9.78715774083389e-262,1.25099916908228,0.256,0.099,1.95997620917939e-257,"0","Trip12"
"Gria3",3.04547490622132e-261,0.944782228969129,0.294,0.12,6.09886804719882e-257,"0","Gria3"
"Senp6",1.04409514611376e-260,1.20383320077276,0.263,0.103,2.09090493960742e-256,"0","Senp6"
"Clk1",1.90897864573272e-257,1.12306832788674,0.299,0.127,3.82292063594435e-253,"0","Clk1"
"Pura",6.95677383146357e-255,1.06965083177602,0.29,0.121,1.39316352748889e-250,"0","Pura"
"Chaserr",1.55540502138877e-254,1.22917561490529,0.252,0.098,3.11485409583314e-250,"0","Chaserr"
"Zfp292",5.06821410109515e-254,1.17042340116237,0.268,0.108,1.01496055588532e-249,"0","Zfp292"
"Macroh2a1",1.71731315676019e-253,1.04749856001211,0.284,0.116,3.43909132772795e-249,"0","Macroh2a1"
"Pak2",3.11966308693729e-253,1.00577412616909,0.306,0.131,6.24743729790061e-249,"0","Pak2"
"Sf3b1",7.17291020674552e-253,1.01917599565829,0.327,0.146,1.43644699800286e-248,"0","Sf3b1"
"Ppp1cb",7.64917342880811e-253,0.987640268247469,0.338,0.153,1.53182347085311e-248,"0","Ppp1cb"
"Eif4g2",1.25163635926791e-252,0.744890586141478,0.447,0.225,2.50652697306992e-248,"0","Eif4g2"
"Arid4b",2.72226484350821e-251,1.07566859889956,0.289,0.121,5.45160757560953e-247,"0","Arid4b"
"Tm9sf2",3.79636926372984e-251,1.22851963285826,0.258,0.103,7.60260908754538e-247,"0","Tm9sf2"
"Agap1",7.0300229531303e-251,0.828872832688105,0.361,0.166,1.40783239659387e-246,"0","Agap1"
"Zfp106",7.28005241709724e-250,1.11379416563911,0.258,0.102,1.45790329704789e-245,"0","Zfp106"
"Nsd1",8.62127129480157e-250,1.0849224245857,0.288,0.121,1.72649578949696e-245,"0","Nsd1"
"Gapdh",9.74741773535835e-250,0.291624918187975,0.586,0.306,1.95201787568286e-245,"0","Gapdh"
