"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Hes13",6.49560383619308e-12,1.0290216185414,0.299,0.146,1.49444357459294e-07,"20_Homeostatic","Hes1"
"Eif4g27",8.08931946897679e-12,0.980728217779942,0.375,0.205,1.86110973022749e-07,"20_Homeostatic","Eif4g2"
"Ndufab16",1.12708670326717e-11,1.02561656495871,0.263,0.122,2.59308837820677e-07,"20_Homeostatic","Ndufab1"
"Nedd85",1.36228772629226e-11,0.901867326184484,0.363,0.192,3.1342153718806e-07,"20_Homeostatic","Nedd8"
"Capns11",1.63719936865766e-11,1.20449005163825,0.255,0.119,3.76670458747069e-07,"20_Homeostatic","Capns1"
"Smdt17",2.46202794629446e-11,0.854141922668489,0.394,0.22,5.66438769603966e-07,"20_Homeostatic","Smdt1"
"Atp5pf9",4.34793714890551e-11,0.336408116382253,0.558,0.342,1.00032989984869e-06,"20_Homeostatic","Atp5pf"
"Atp6v1g15",8.24707059967993e-11,0.887749339631009,0.315,0.16,1.89740353286836e-06,"20_Homeostatic","Atp6v1g1"
"Ndufa76",9.47991165488196e-11,0.809260767704721,0.39,0.22,2.18104327443869e-06,"20_Homeostatic","Ndufa7"
"Cyc17",1.13814577114049e-10,0.966404903480591,0.255,0.12,2.61853197566293e-06,"20_Homeostatic","Cyc1"
"Micos1012",1.3041695963493e-10,0.801914527183439,0.339,0.179,3.00050299032084e-06,"20_Homeostatic","Micos10"
"Romo12",1.6953167387781e-10,1.00735454405678,0.263,0.127,3.90041522090677e-06,"20_Homeostatic","Romo1"
"Atp5me7",1.70649653210365e-10,0.735071802382423,0.339,0.179,3.92613657141087e-06,"20_Homeostatic","Atp5me"
"Prdx59",2.47827064749367e-10,0.71591221724492,0.339,0.178,5.7017572786887e-06,"20_Homeostatic","Prdx5"
"Csnk1a17",2.78453266877983e-10,0.943743378388263,0.363,0.208,6.40637431106175e-06,"20_Homeostatic","Csnk1a1"
"Gpi12",2.82266331351727e-10,1.01965710670666,0.251,0.12,6.49410148540918e-06,"20_Homeostatic","Gpi1"
"Vapa1",3.04469112781328e-10,0.982610021302356,0.251,0.12,7.00492087776001e-06,"20_Homeostatic","Vapa"
"Eif17",3.46721098282345e-10,0.415895977768417,0.813,0.574,7.97701230818191e-06,"20_Homeostatic","Eif1"
"Vdac28",4.0802900638855e-10,0.859838418327257,0.327,0.175,9.38752334998138e-06,"20_Homeostatic","Vdac2"
"Swi56",4.83982722379641e-10,0.962467643162938,0.287,0.147,1.11349904937884e-05,"20_Homeostatic","Swi5"
"Ywhaz6",8.18408957891288e-10,0.853422982145334,0.382,0.221,1.88291348942049e-05,"20_Homeostatic","Ywhaz"
"Actn43",8.19518677558593e-10,0.979383717220049,0.287,0.149,1.88546662145905e-05,"20_Homeostatic","Actn4"
"Cox7a210",1.20895518198549e-09,0.465234886679346,0.53,0.331,2.78144318719401e-05,"20_Homeostatic","Cox7a2"
"Ndufs610",1.27200200468297e-09,0.738165129680797,0.303,0.157,2.92649501217411e-05,"20_Homeostatic","Ndufs6"
"Ctnna13",1.39910816150693e-09,0.958151710277794,0.255,0.126,3.218928147179e-05,"20_Homeostatic","Ctnna1"
"Elob5",1.53265019324632e-09,0.616220794284625,0.466,0.284,3.52616829960181e-05,"20_Homeostatic","Elob"
"Btf37",1.57172263177727e-09,0.641075329101389,0.546,0.367,3.61606225892997e-05,"20_Homeostatic","Btf3"
"Gm387333",1.59695953859044e-09,0.454165671970955,0.542,0.344,3.67412481043504e-05,"20_Homeostatic","Gm38733"
"D8Ertd738e5",2.44812174030829e-09,0.790105916316716,0.359,0.201,5.63239368792728e-05,"20_Homeostatic","D8Ertd738e"
"Ndufb58",3.04618607403581e-09,0.744358262146402,0.351,0.2,7.00836030053419e-05,"20_Homeostatic","Ndufb5"
"Arhgef122",3.46255457794501e-09,0.871785889393883,0.267,0.136,7.96629931747808e-05,"20_Homeostatic","Arhgef12"
"Anxa17",3.49789909144181e-09,0.63880231698595,0.255,0.128,8.04761643968017e-05,"20_Homeostatic","Anxa1"
"Kitl5",4.66273430172974e-09,0.662834315177737,0.299,0.157,0.000107275528079896,"20_Homeostatic","Kitl"
"Psmb64",5.49407593911534e-09,0.897520297999378,0.287,0.152,0.000126402205131227,"20_Homeostatic","Psmb6"
"Cox7c8",5.93989152884131e-09,0.412611022543037,0.454,0.274,0.000136659084404052,"20_Homeostatic","Cox7c"
"Jund6",8.07506588745192e-09,0.540763983130967,0.681,0.521,0.000185783040872606,"20_Homeostatic","Jund"
"Pkm5",8.94082107271071e-09,1.00967410743867,0.267,0.142,0.000205701470419855,"20_Homeostatic","Pkm"
"Plcb49",9.94015888099775e-09,0.647513515893981,0.335,0.186,0.000228693235375115,"20_Homeostatic","Plcb4"
"Mdh26",2.61932796215252e-08,0.86861302306503,0.267,0.143,0.000602628784252431,"20_Homeostatic","Mdh2"
"Cfl17",2.72838763720308e-08,0.578040337699577,0.45,0.281,0.000627720143691312,"20_Homeostatic","Cfl1"
"Psmb34",3.34192070113515e-08,0.790799139329843,0.303,0.169,0.000768875695710163,"20_Homeostatic","Psmb3"
"Atp5f1e7",3.44754417425732e-08,0.25099092688536,0.59,0.391,0.000793176488171381,"20_Homeostatic","Atp5f1e"
"Mpc29",3.78146199966923e-08,0.526799863144562,0.303,0.166,0.000870000962263899,"20_Homeostatic","Mpc2"
"Pebp16",4.81295782767083e-08,0.76131869023522,0.287,0.157,0.00110731720741223,"20_Homeostatic","Pebp1"
"Paip22",4.9511337831622e-08,0.917044663644252,0.267,0.146,0.00113910734949213,"20_Homeostatic","Paip2"
"Tcim4",5.42127309517098e-08,0.30877944477089,0.307,0.164,0.00124727230100599,"20_Homeostatic","Tcim"
"Gapdh8",7.77142304027046e-08,0.538989870376808,0.466,0.305,0.00178797129887502,"20_Homeostatic","Gapdh"
"Clta8",7.93247666925479e-08,0.627011673062867,0.378,0.231,0.00182502490729545,"20_Homeostatic","Clta"
"Fis12",9.51371298405241e-08,0.826472317056783,0.263,0.143,0.00218881994624094,"20_Homeostatic","Fis1"
"Ndufa18",1.39067637983862e-07,0.703233699322476,0.303,0.174,0.00319952914709471,"20_Homeostatic","Ndufa1"
"Capza22",2.13354155457917e-07,0.83355569025514,0.255,0.14,0.0049086390546203,"20_Homeostatic","Capza2"
"Arpc26",2.20620765807104e-07,0.659965081218959,0.375,0.234,0.00507582195892404,"20_Homeostatic","Arpc2"
"Cox7a2l7",2.72061401546794e-07,0.666521857926524,0.331,0.198,0.00625931666538709,"20_Homeostatic","Cox7a2l"
"Zbtb2011",2.75969275963465e-07,0.426609250489823,0.57,0.394,0.00634922513209144,"20_Homeostatic","Zbtb20"
"Scp24",2.81146212068927e-07,0.800524547228812,0.255,0.14,0.00646833090106981,"20_Homeostatic","Scp2"
"Slc25a511",3.3482762895271e-07,0.350570344196922,0.438,0.28,0.00770337925931499,"20_Homeostatic","Slc25a5"
"Atp6v0e3",3.59539660437744e-07,0.70716384242387,0.299,0.174,0.00827192896769117,"20_Homeostatic","Atp6v0e"
"Selenok5",4.44238772112487e-07,0.611674152235461,0.382,0.243,0.010220601429992,"20_Homeostatic","Selenok"
"Gnas4",5.20432844777621e-07,0.308325429650909,0.717,0.521,0.0119735984597987,"20_Homeostatic","Gnas"
"Atp5mk8",6.98954080455582e-07,0.559044199795914,0.307,0.181,0.0160808365290416,"20_Homeostatic","Atp5mk"
"Spcs27",1.22415516057597e-06,0.707692749399851,0.267,0.153,0.0281641377793714,"20_Homeostatic","Spcs2"
"Lamp16",1.36340503544961e-06,0.750383118259632,0.287,0.171,0.0313678596505893,"20_Homeostatic","Lamp1"
"Rnasek8",1.45579999313433e-06,0.576854676900677,0.339,0.21,0.0334935904420415,"20_Homeostatic","Rnasek"
"Actr34",1.70799165621007e-06,0.710230515436334,0.263,0.152,0.039295764034425,"20_Homeostatic","Actr3"
"Snrpd24",1.71839132922848e-06,0.843333581415759,0.259,0.152,0.0395350293115598,"20_Homeostatic","Snrpd2"
"Rps27l9",2.78328146847079e-06,0.413781531884911,0.382,0.243,0.0640349567451075,"20_Homeostatic","Rps27l"
"Cox5b10",3.73461361199167e-06,0.446214578942737,0.422,0.291,0.0859222553710923,"20_Homeostatic","Cox5b"
"Srsf36",4.52797944274157e-06,0.660252727232659,0.351,0.23,0.104175223039155,"20_Homeostatic","Srsf3"
"Pbx112",4.71741886348956e-06,0.520194228252002,0.259,0.149,0.108533655792304,"20_Homeostatic","Pbx1"
"Serf211",6.61660823276677e-06,0.285401502800472,0.594,0.436,0.152228305611265,"20_Homeostatic","Serf2"
"Cox6b111",8.19802632446563e-06,0.331809239199214,0.446,0.308,0.188611991646981,"20_Homeostatic","Cox6b1"
"Snrpb4",9.85040948058312e-06,0.597101715501737,0.283,0.172,0.226628370919776,"20_Homeostatic","Snrpb"
"Ndufa67",1.19334443463074e-05,0.528013814452456,0.307,0.193,0.274552754075494,"20_Homeostatic","Ndufa6"
"Rsrp13",1.37516985762421e-05,0.662449024247051,0.311,0.199,0.316385329143602,"20_Homeostatic","Rsrp1"
"Xist12",1.55342997446982e-05,0.36930268542459,0.53,0.386,0.357397634226271,"20_Homeostatic","Xist"
"Sec61g10",1.94824540892887e-05,0.483177628150133,0.331,0.215,0.448232821232265,"20_Homeostatic","Sec61g"
"Atp5mj8",2.05723264267333e-05,0.443609770098703,0.299,0.189,0.473307514099854,"20_Homeostatic","Atp5mj"
"Scand17",2.08231373766556e-05,0.652202202686385,0.255,0.155,0.479077921624716,"20_Homeostatic","Scand1"
"Kif5b5",2.08793144793468e-05,0.671217523577171,0.263,0.163,0.480370388226332,"20_Homeostatic","Kif5b"
"Cox6a16",2.79029950903162e-05,0.624077336073126,0.323,0.214,0.641964208042904,"20_Homeostatic","Cox6a1"
"Atp5po9",3.04707188185542e-05,0.426291982141861,0.307,0.197,0.701039827858476,"20_Homeostatic","Atp5po"
"Ube2b3",3.10611219643572e-05,0.568164840014715,0.271,0.168,0.714623233033966,"20_Homeostatic","Ube2b"
"Prdx17",3.13748478752605e-05,0.439363338429864,0.414,0.29,0.721841125066119,"20_Homeostatic","Prdx1"
"Atp5mc212",3.25311573089525e-05,0.441812622460139,0.43,0.304,0.74844433620707,"20_Homeostatic","Atp5mc2"
"Mif9",4.28447761180117e-05,0.353361011807466,0.307,0.196,0.985729764147096,"20_Homeostatic","Mif"
"Pnrc16",4.34315765332817e-05,0.412535936815636,0.359,0.239,0.999230281301211,"20_Homeostatic","Pnrc1"
"Luc7l28",8.38353696336864e-05,0.547127751433228,0.299,0.197,1,"20_Homeostatic","Luc7l2"
"Srsf56",8.53390403524147e-05,0.536855812626394,0.319,0.215,1,"20_Homeostatic","Srsf5"
"Dad17",9.57376126212413e-05,0.554661101808313,0.299,0.199,1,"20_Homeostatic","Dad1"
"Pfdn58",0.000113992219079559,0.28610841172679,0.518,0.38,1,"20_Homeostatic","Pfdn5"
"Hmgb13",0.000126885781123192,0.452387097372113,0.402,0.29,1,"20_Homeostatic","Hmgb1"
"Hspe110",0.00013728907087889,0.403102694090742,0.291,0.189,1,"20_Homeostatic","Hspe1"
"Arf14",0.000149638728047105,0.639718190397422,0.255,0.166,1,"20_Homeostatic","Arf1"
"Psma76",0.000220798812837789,0.41526639309275,0.331,0.225,1,"20_Homeostatic","Psma7"
"Atp6v1f7",0.000224273770047784,0.468272715453012,0.315,0.217,1,"20_Homeostatic","Atp6v1f"
"Tle57",0.0003622396844658,0.36266982177155,0.339,0.237,1,"20_Homeostatic","Tle5"
"Eef1d6",0.000390678244526977,0.450149157468738,0.327,0.23,1,"20_Homeostatic","Eef1d"
"Eif4a19",0.000401732239730601,0.551368746761311,0.287,0.198,1,"20_Homeostatic","Eif4a1"
"Son6",0.000777645720338513,0.477420593245533,0.351,0.257,1,"20_Homeostatic","Son"
"Hsp90aa19",0.000792973706829311,0.464634549061393,0.327,0.238,1,"20_Homeostatic","Hsp90aa1"
"Rhoa5",0.000872656206766113,0.409596764517205,0.347,0.251,1,"20_Homeostatic","Rhoa"
"Psma23",0.000890216624140333,0.487614011257201,0.255,0.173,1,"20_Homeostatic","Psma2"
"Ndufc29",0.00092159942482507,0.310143898161413,0.303,0.209,1,"20_Homeostatic","Ndufc2"
"Bsg6",0.000979276274319895,0.485698254651101,0.271,0.188,1,"20_Homeostatic","Bsg"
"Psmb15",0.000982059634026103,0.402219399595625,0.279,0.191,1,"20_Homeostatic","Psmb1"
"Ybx15",0.00100628661372307,0.306391142890674,0.442,0.336,1,"20_Homeostatic","Ybx1"
"Hint110",0.00102778805854751,0.274104098297841,0.422,0.312,1,"20_Homeostatic","Hint1"
"Mef2a4",0.00124586019219753,0.489851466017283,0.259,0.179,1,"20_Homeostatic","Mef2a"
"Park76",0.00137388388647889,0.495812339263317,0.275,0.194,1,"20_Homeostatic","Park7"
"Gnai25",0.00145518792154989,0.262358104672887,0.371,0.266,1,"20_Homeostatic","Gnai2"
"Pomp6",0.00150343192163868,0.288629705715094,0.287,0.198,1,"20_Homeostatic","Pomp"
"Bri39",0.00157392133240048,0.374854232291963,0.275,0.191,1,"20_Homeostatic","Bri3"
"Mbnl211",0.00171925420662377,0.438955102544768,0.307,0.224,1,"20_Homeostatic","Mbnl2"
"Psma32",0.00174863108625877,0.503295909670245,0.279,0.2,1,"20_Homeostatic","Psma3"
"Ndufa86",0.00233132527854903,0.429807359852872,0.263,0.184,1,"20_Homeostatic","Ndufa8"
"Gpx19",0.00249935470610781,0.389483727006244,0.283,0.204,1,"20_Homeostatic","Gpx1"
"Ncl3",0.00270882955046786,0.340857148798308,0.311,0.226,1,"20_Homeostatic","Ncl"
"Ncor15",0.00370683251248545,0.570176198390892,0.251,0.184,1,"20_Homeostatic","Ncor1"
"Txn15",0.00385311850869386,0.325367127249688,0.359,0.271,1,"20_Homeostatic","Txn1"
"Atox17",0.00416086548062725,0.264786694973892,0.315,0.228,1,"20_Homeostatic","Atox1"
"Rbx16",0.00561552279037078,0.362315412198714,0.295,0.22,1,"20_Homeostatic","Rbx1"
"Eif5a8",0.00734534794627235,0.298005041649536,0.315,0.238,1,"20_Homeostatic","Eif5a"
"Serbp13",0.00791249374219986,0.364808683295179,0.307,0.232,1,"20_Homeostatic","Serbp1"
"Eif3k6",0.00796259977383321,0.362642004200867,0.271,0.2,1,"20_Homeostatic","Eif3k"
"Eef210",0.00856891239757989,0.309063617000078,0.363,0.284,1,"20_Homeostatic","Eef2"
"Prdx28",0.00903702576823311,0.336248574544493,0.251,0.184,1,"20_Homeostatic","Prdx2"
"Gsn2",0,5.06681850185471,0.989,0.057,0,"52_Homeostatic","Gsn"
"Dcn2",0,4.43360175968053,0.978,0.052,0,"52_Homeostatic","Dcn"
"Apod",0,3.96717734133064,0.925,0.031,0,"52_Homeostatic","Apod"
"Lum1",0,4.75659869102863,0.914,0.03,0,"52_Homeostatic","Lum"
"Col1a21",0,4.23537285741685,0.914,0.033,0,"52_Homeostatic","Col1a2"
"Cxcl14",0,4.60362792861964,0.86,0.03,0,"52_Homeostatic","Cxcl14"
"Mgp",0,3.70802827811209,0.86,0.039,0,"52_Homeostatic","Mgp"
"Col3a11",0,4.28461666688024,0.849,0.032,0,"52_Homeostatic","Col3a1"
"Serpinf11",0,4.71767939457516,0.839,0.03,0,"52_Homeostatic","Serpinf1"
"Ccl111",0,4.75784799670471,0.774,0.027,0,"52_Homeostatic","Ccl11"
"Col1a11",0,4.62671084747994,0.688,0.026,0,"52_Homeostatic","Col1a1"
"Dpep11",0,4.89760881181841,0.634,0.023,0,"52_Homeostatic","Dpep1"
"Col6a11",1.68194735001671e-307,4.79150662726044,0.613,0.023,3.86965626818345e-303,"52_Homeostatic","Col6a1"
"Lama21",2.34750907229825e-298,3.70880808116541,0.699,0.03,5.40091412263659e-294,"52_Homeostatic","Lama2"
"Pdgfra1",4.85764728092369e-298,4.37773999804801,0.613,0.024,1.11759890992211e-293,"52_Homeostatic","Pdgfra"
"Inmt",8.88227565197023e-281,5.13425432827431,0.419,0.012,2.04354515924879e-276,"52_Homeostatic","Inmt"
"Htra31",5.21447213500796e-277,4.59482340921974,0.548,0.02,1.19969360410128e-272,"52_Homeostatic","Htra3"
"C1ra1",5.35535222150921e-272,4.70915054368635,0.548,0.021,1.23210588560262e-267,"52_Homeostatic","C1ra"
"Abca8a1",1.38416932961615e-271,4.50662878337473,0.57,0.022,3.18455837664788e-267,"52_Homeostatic","Abca8a"
"Clec3b1",3.5117136978313e-260,4.32173231359846,0.581,0.024,8.07939970460047e-256,"52_Homeostatic","Clec3b"
"Bgn",3.62123148854358e-257,4.13840343563813,0.677,0.033,8.33136728569222e-253,"52_Homeostatic","Bgn"
"Srpx",1.78419677812817e-253,4.47317617828604,0.527,0.021,4.10490152743947e-249,"52_Homeostatic","Srpx"
"C31",6.72551233430243e-235,3.85865956055135,0.538,0.023,1.54733862275296e-230,"52_Homeostatic","C3"
"Rnase41",6.79770488400001e-235,4.11661788369385,0.699,0.039,1.56394796266188e-230,"52_Homeostatic","Rnase4"
"Igfbp42",5.70431660535348e-226,3.97947230437966,0.763,0.048,1.31239212139367e-221,"52_Homeostatic","Igfbp4"
"Serping12",1.8532982310802e-222,3.73466486995423,0.634,0.033,4.26388324024622e-218,"52_Homeostatic","Serping1"
"Rarres22",2.13561446891719e-219,4.13564400458815,0.602,0.031,4.91340820863778e-215,"52_Homeostatic","Rarres2"
"Mfap51",9.70019793175083e-212,4.53087681364647,0.387,0.013,2.23172453815791e-207,"52_Homeostatic","Mfap5"
"Ms4a4d",6.05492450022222e-207,4.80435859449952,0.409,0.015,1.39305647976613e-202,"52_Homeostatic","Ms4a4d"
"Lrp11",1.76188744536038e-193,4.24996581342557,0.559,0.03,4.05357444554063e-189,"52_Homeostatic","Lrp1"
"Cygb",3.15927736590124e-189,4.101935516279,0.516,0.026,7.26854943572898e-185,"52_Homeostatic","Cygb"
"Pcolce",3.08323313889084e-176,4.23104810431239,0.559,0.033,7.09359448264615e-172,"52_Homeostatic","Pcolce"
"Entpd21",1.75534805570927e-175,4.62213455855154,0.398,0.017,4.03852927177031e-171,"52_Homeostatic","Entpd2"
"Smoc21",1.8116280561864e-174,4.37456887574725,0.516,0.028,4.16801266886806e-170,"52_Homeostatic","Smoc2"
"Lpl1",1.28289671186466e-168,3.81809268317019,0.581,0.037,2.95156046498701e-164,"52_Homeostatic","Lpl"
"Efemp11",1.34443466863082e-167,4.03334702392474,0.462,0.024,3.09314084211892e-163,"52_Homeostatic","Efemp1"
"Scn7a",1.25372554064528e-166,4.40471981336948,0.355,0.014,2.8844463513626e-162,"52_Homeostatic","Scn7a"
"Rspo3",2.650939399921e-165,4.31630509082052,0.398,0.018,6.09901627739825e-161,"52_Homeostatic","Rspo3"
"Col6a31",1.12661666071746e-164,4.24347412881328,0.452,0.023,2.59200695131267e-160,"52_Homeostatic","Col6a3"
"Mmp3",2.974080953381e-162,4.42255384539871,0.28,0.009,6.84246804944367e-158,"52_Homeostatic","Mmp3"
"Enpp2",3.18084550742978e-161,4.05495602816674,0.548,0.034,7.31817125894368e-157,"52_Homeostatic","Enpp2"
"Htra11",8.0636999317971e-158,4.24024617242877,0.495,0.029,1.85521544330856e-153,"52_Homeostatic","Htra1"
"C1s11",8.24388972591622e-155,4.14285411281974,0.462,0.026,1.89667170924154e-150,"52_Homeostatic","C1s1"
"Cpxm1",5.32339788456666e-153,4.64426991311699,0.312,0.012,1.22475415130225e-148,"52_Homeostatic","Cpxm1"
"Ggt5",1.91651790288454e-146,4.92257200681937,0.29,0.011,4.40933273916646e-142,"52_Homeostatic","Ggt5"
"Islr1",4.67036357515493e-145,4.38996917746798,0.344,0.015,1.07451054773589e-140,"52_Homeostatic","Islr"
"Gpm6b",1.96983346398911e-137,3.95312440200802,0.441,0.026,4.53199585059975e-133,"52_Homeostatic","Gpm6b"
"Cd3021",2.83776256315106e-137,3.73784282306174,0.505,0.034,6.52884032904164e-133,"52_Homeostatic","Cd302"
"Plac92",3.56369914046258e-135,3.84011368368944,0.409,0.023,8.19900261246227e-131,"52_Homeostatic","Plac9"
"Ogn1",1.32062599163253e-134,3.89995032638845,0.366,0.018,3.03836421894896e-130,"52_Homeostatic","Ogn"
"Crispld2",1.79797130959517e-134,4.28169983373228,0.355,0.017,4.13659259198561e-130,"52_Homeostatic","Crispld2"
"Mmp21",6.17161784469102e-134,4.05132366526004,0.387,0.021,1.41990411752806e-129,"52_Homeostatic","Mmp2"
"Cfh",1.41790863772171e-133,3.75616159312264,0.452,0.028,3.26218240280634e-129,"52_Homeostatic","Cfh"
"Lsamp",1.37730556429303e-131,3.63216814618798,0.43,0.026,3.16876691176896e-127,"52_Homeostatic","Lsamp"
"Plxdc21",3.43591623412169e-131,3.33554876941151,0.645,0.057,7.90501247984376e-127,"52_Homeostatic","Plxdc2"
"Gpx3",1.13455032714674e-128,4.50645527859491,0.323,0.015,2.6102599376665e-124,"52_Homeostatic","Gpx3"
"Igfbp61",2.63314767745454e-128,4.00364512365851,0.269,0.011,6.05808286151966e-124,"52_Homeostatic","Igfbp6"
"Crabp1",6.82786074925503e-128,4.40981896802715,0.301,0.013,1.57088592258111e-123,"52_Homeostatic","Crabp1"
"Ifi2051",5.29421405968426e-121,4.40054115443914,0.28,0.012,1.21803982871156e-116,"52_Homeostatic","Ifi205"
"Prelp",2.3879135584973e-106,4.31621530863089,0.29,0.015,5.49387272403474e-102,"52_Homeostatic","Prelp"
"Cd6310",5.5693856561763e-103,2.93078427143737,0.871,0.13,1.28134855791648e-98,"52_Homeostatic","Cd63"
"Col5a21",5.71687556748929e-96,3.51950985056574,0.366,0.025,1.31528156181226e-91,"52_Homeostatic","Col5a2"
"Bicc11",7.99534064773184e-93,3.18797569330966,0.484,0.044,1.83948802282367e-88,"52_Homeostatic","Bicc1"
"Gm53259",9.23659163508938e-91,3.79282748069828,0.28,0.016,2.12506263748501e-86,"52_Homeostatic","Gm53259"
"Timp21",1.16207960847583e-87,3.18318715416004,0.559,0.062,2.67359655522034e-83,"52_Homeostatic","Timp2"
"Lhfpl61",2.53086586368417e-87,3.63389076733699,0.366,0.027,5.82276309257818e-83,"52_Homeostatic","Lhfpl6"
"Col6a21",5.8098580902379e-87,4.01943723213831,0.29,0.018,1.33667405082103e-82,"52_Homeostatic","Col6a2"
"Mxra8",1.353907942244e-86,4.28526780578421,0.29,0.018,3.11493600272077e-82,"52_Homeostatic","Mxra8"
"Steap4",9.20804542171975e-82,3.68079242244574,0.29,0.019,2.11849501017506e-77,"52_Homeostatic","Steap4"
"Itm2a",7.80750234738393e-81,3.24683831350718,0.548,0.065,1.79627206506262e-76,"52_Homeostatic","Itm2a"
"Il331",3.03727100025973e-80,3.76480012791005,0.29,0.019,6.98784939029757e-76,"52_Homeostatic","Il33"
"Fap",3.22903645188631e-80,3.85681821372718,0.28,0.018,7.42904416485484e-76,"52_Homeostatic","Fap"
"Cp1",9.72000003681844e-79,3.22784881562534,0.387,0.033,2.23628040847082e-74,"52_Homeostatic","Cp"
"Pappa",4.31787262565616e-77,3.50240820484835,0.312,0.023,9.93412954984712e-73,"52_Homeostatic","Pappa"
"Adamts12",8.06993716601231e-77,3.03769452127366,0.333,0.026,1.85665044378445e-72,"52_Homeostatic","Adamts12"
"Pcdh71",1.7890929854283e-76,3.68342630487901,0.29,0.02,4.1161662315749e-72,"52_Homeostatic","Pcdh7"
"Il11ra1",2.74465929867804e-74,3.41206831836888,0.398,0.037,6.31463764846856e-70,"52_Homeostatic","Il11ra1"
"Lgals14",1.1568697823241e-73,2.72262652934873,0.71,0.115,2.66161030819306e-69,"52_Homeostatic","Lgals1"
"Ctsl8",4.75744594799635e-70,2.67905972823327,0.817,0.167,1.09454558925552e-65,"52_Homeostatic","Ctsl"
"Tgfbi",7.07418294585705e-70,3.7157192470014,0.269,0.019,1.62755727035333e-65,"52_Homeostatic","Tgfbi"
"Atf5",3.95591230076217e-68,4.02145639977497,0.269,0.019,9.10136743036351e-64,"52_Homeostatic","Atf5"
"Gas1",7.14342949393454e-68,3.44237206163728,0.28,0.021,1.64348882366952e-63,"52_Homeostatic","Gas1"
"Fgf101",8.09694121374328e-67,3.069761770033,0.333,0.029,1.86286326504592e-62,"52_Homeostatic","Fgf10"
"Dbp",1.76395379498207e-66,3.84136483281957,0.258,0.018,4.05832849611526e-62,"52_Homeostatic","Dbp"
"Arhgap63",2.75842328341353e-66,2.97544612535576,0.43,0.048,6.34630444814951e-62,"52_Homeostatic","Arhgap6"
"Gstt1",3.13347657465442e-64,3.76556502079959,0.269,0.02,7.20918955530742e-60,"52_Homeostatic","Gstt1"
