"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Usp9x",9.70270068911553e-17,0.410216440605498,0.258,0.175,1.85020799440744e-12,"2","Usp9x"
"Alcam",1.0228771639512e-16,0.355730382737171,0.295,0.205,1.95052446393854e-12,"2","Alcam"
"Phlpp1",1.11798663715486e-16,0.390562212830952,0.317,0.224,2.13188871839059e-12,"2","Phlpp1"
"Snrpe",1.16468135687757e-16,0.403877466296608,0.264,0.18,2.22093087942983e-12,"2","Snrpe"
"Rnaseh2c",1.34447284504003e-16,0.398979373128692,0.293,0.205,2.56377526820684e-12,"2","Rnaseh2c"
"Gpx1",1.52619145534532e-16,0.289140731928552,0.509,0.395,2.91029448619798e-12,"2","Gpx1"
"Ndufs4",1.62357672929556e-16,0.377005269007332,0.307,0.218,3.09599846509371e-12,"2","Ndufs4"
"Sypl1",1.6928159123612e-16,0.407693057749353,0.282,0.197,3.22803066328157e-12,"2","Sypl1"
"Vcp",2.08407694523075e-16,0.299570313457486,0.35,0.253,3.97412632686052e-12,"2","Vcp"
"Esrp1",2.56145739389063e-16,0.336359970350523,0.28,0.193,4.88444310441004e-12,"2","Esrp1"
"Pdxdc1",2.63193724465847e-16,0.352538113132089,0.272,0.186,5.01884113183924e-12,"2","Pdxdc1"
"Car12",3.23857919272946e-16,0.432407651310209,0.301,0.211,6.1756466626158e-12,"2","Car12"
"Prlr",3.8779757035056e-16,0.343499464050277,0.259,0.176,7.39491186901483e-12,"2","Prlr"
"Dhrs4",4.35264219110501e-16,0.363267531991073,0.337,0.244,8.30005339421814e-12,"2","Dhrs4"
"Tmem167",4.9489419497189e-16,0.364636485206622,0.336,0.244,9.43713740391896e-12,"2","Tmem167"
"Sf3b5",5.20153788037989e-16,0.372074507387933,0.262,0.179,9.91881258409641e-12,"2","Sf3b5"
"Uaca",5.76505292117374e-16,0.386481483130194,0.262,0.179,1.09933794153862e-11,"2","Uaca"
"Ndufs8",7.00310898981141e-16,0.426864071686941,0.264,0.183,1.33542285326714e-11,"2","Ndufs8"
"Lsm4",8.77312469058982e-16,0.452237009091861,0.271,0.19,1.67294714724857e-11,"2","Lsm4"
"Setbp1",1.02350108843274e-15,0.287194566449288,0.303,0.211,1.95171422553238e-11,"2","Setbp1"
"Mxd4",1.04475855183317e-15,0.379483197502895,0.264,0.182,1.99225008249067e-11,"2","Mxd4"
"Plpp5",1.85632450623844e-15,0.289589421808599,0.288,0.201,3.53982520094609e-11,"2","Plpp5"
"Tle5",1.97473190963159e-15,0.296886318140084,0.565,0.467,3.76561627847648e-11,"2","Tle5"
"Edf1",2.10937637900954e-15,0.262672678446401,0.668,0.578,4.02236981713329e-11,"2","Edf1"
"Lars1",2.19208798266372e-15,0.356863542031119,0.276,0.192,4.18009257414145e-11,"2","Lars1"
"Ankrd11",2.36601436732331e-15,0.285330305966438,0.253,0.172,4.51175279704882e-11,"2","Ankrd11"
"Mien11",2.48489063492273e-15,0.269758957306464,0.466,0.359,4.73843795173416e-11,"2","Mien1"
"Rpn1",3.37460250018306e-15,0.33045805942465,0.348,0.256,6.43502950759908e-11,"2","Rpn1"
"Carhsp1",3.81509181185259e-15,0.417017501331611,0.253,0.175,7.2749985760217e-11,"2","Carhsp1"
"Mrps211",3.8413770501256e-15,0.269865602415981,0.371,0.271,7.32512189688451e-11,"2","Mrps21"
"Hibadh",4.0794052494782e-15,0.316039560100468,0.26,0.179,7.77901787022998e-11,"2","Hibadh"
"Abcf1",4.1044886435539e-15,0.33870892673193,0.314,0.225,7.82684939439293e-11,"2","Abcf1"
"Bltp2",4.65481367110509e-15,0.343420567276367,0.256,0.176,8.87626418943029e-11,"2","Bltp2"
"Romo1",4.90768036013199e-15,0.291949951414356,0.39,0.291,9.35845567873569e-11,"2","Romo1"
"Ier3ip1",5.32214738446204e-15,0.330714633270162,0.327,0.237,1.01488028474307e-10,"2","Ier3ip1"
"Pigr",5.33959292003589e-15,0.300164938331368,0.734,0.675,1.01820697392164e-10,"2","Pigr"
"Timm10b",5.71598530929245e-15,0.283423668524496,0.373,0.276,1.08998123862898e-10,"2","Timm10b"
"Rex1bd",6.94739987036622e-15,0.432699747614692,0.284,0.204,1.32479968128013e-10,"2","Rex1bd"
"Cmpk1",7.25299361370279e-15,0.36543423812408,0.291,0.208,1.38307335219698e-10,"2","Cmpk1"
"Drap1",1.08584259838171e-14,0.345757683188669,0.279,0.197,2.07059325085409e-10,"2","Drap1"
"Dynlrb1",1.48922587552554e-14,0.321789113252115,0.309,0.222,2.83980482203966e-10,"2","Dynlrb1"
"Dnajc19",1.58788825592776e-14,0.323408191274995,0.328,0.24,3.02794411522864e-10,"2","Dnajc19"
"Snrpd2",1.94380474636698e-14,0.339674201476242,0.272,0.191,3.70664127084719e-10,"2","Snrpd2"
"Cd2ap",2.07483053353998e-14,0.283030123262279,0.277,0.194,3.95649434440740e-10,"2","Cd2ap"
"Tmem147",2.23077662245044e-14,0.339261273113914,0.324,0.237,4.25386794135075e-10,"2","Tmem147"
"Ndufb61",2.42681975680874e-14,0.309091860845073,0.373,0.28,4.62770259425859e-10,"2","Ndufb6"
"Auh",2.56870969274552e-14,0.250865581945147,0.304,0.217,4.89827251309643e-10,"2","Auh"
"Bckdha",2.65797855403221e-14,0.318426177338375,0.352,0.261,5.06849930468402e-10,"2","Bckdha"
"Ero1b",2.88405074602644e-14,0.290937135914349,0.311,0.224,5.49959636759783e-10,"2","Ero1b"
"Clint1",5.07655021197349e-14,0.276692440349035,0.268,0.187,9.68047359921224e-10,"2","Clint1"
"Denr",5.451151230021e-14,0.384463570110445,0.258,0.182,1.0394800280527e-09,"2","Denr"
"Ncor1",7.78987871467851e-14,0.261746031947744,0.345,0.254,1.48545197210205e-09,"2","Ncor1"
"Manf",1.01146946699372e-13,0.250184970447377,0.575,0.476,1.92877112661032e-09,"2","Manf"
"Farp1",1.03753917879978e-13,0.312929225457385,0.25,0.173,1.97848346005331e-09,"2","Farp1"
"Rbis",1.19970063732758e-13,0.333283847472889,0.257,0.181,2.28770914531997e-09,"2","Rbis"
"Shank2",1.32829563984395e-13,0.273806663756103,0.305,0.22,2.53292695561843e-09,"2","Shank2"
"Msrb1",1.33891445739306e-13,0.251508937699739,0.418,0.322,2.55317597880283e-09,"2","Msrb1"
"Ptms",1.79132747811318e-13,0.310626063914104,0.255,0.18,3.41588236801402e-09,"2","Ptms"
"Mrpl20",2.32570967589769e-13,0.337957659824382,0.322,0.24,4.4348957809693e-09,"2","Mrpl20"
"Anapc13",2.61906618890066e-13,0.273079315598076,0.32,0.235,4.99429731561466e-09,"2","Anapc13"
"Tm9sf2",3.09297882595193e-13,0.332572085791028,0.274,0.196,5.89800132320773e-09,"2","Tm9sf2"
"Coa3",3.68178469949906e-13,0.3851801531735,0.269,0.194,7.02079524347476e-09,"2","Coa3"
"Gjb1",4.11883456882282e-13,0.368333991821114,0.259,0.185,7.85420563928823e-09,"2","Gjb1"
"Elob",5.71099541267395e-13,0.254689600967735,0.479,0.382,1.08902971524279e-08,"2","Elob"
"Ndufab11",7.02240765714596e-13,0.325642497003042,0.303,0.225,1.33910291614116e-08,"2","Ndufab1"
"Kmt2e",7.28937794649222e-13,0.269571240821795,0.269,0.192,1.3900114806166e-08,"2","Kmt2e"
"Ndufv2",8.70717416005845e-13,0.347617669848013,0.258,0.185,1.66037104058155e-08,"2","Ndufv2"
"Fuom",8.88003221314461e-13,0.26742410110886,0.312,0.23,1.69333334272454e-08,"2","Fuom"
"Selenom",1.1647291458123e-12,0.399328233848353,0.304,0.228,2.22102200814947e-08,"2","Selenom"
"Bloc1s1",1.4189157805674e-12,0.398356763241945,0.264,0.192,2.70573050196397e-08,"2","Bloc1s1"
"Zfp106",2.84854418875381e-12,0.291779330660605,0.276,0.201,5.43188891353464e-08,"2","Zfp106"
"Agt",1.26386184630531e-11,0.256454470709703,0.864,0.863,2.4100581547196e-07,"2","Agt"
"Selenof",1.32152769363862e-11,0.255641533929353,0.569,0.483,2.52002115899949e-07,"2","Selenof"
"Pop5",1.71325721100886e-11,0.295094111078693,0.262,0.191,3.2670101756728e-07,"2","Pop5"
"Qsox1",1.91016733783457e-11,0.270272445011518,0.491,0.398,3.64249809651674e-07,"2","Qsox1"
"Rps15",4.94412778028716e-11,0.255079900796804,0.782,0.776,9.42795726422958e-07,"2","Rps15"
"Spdef",8.51074131319637e-11,0.254971651007311,0.266,0.196,1.62291326101341e-06,"2","Spdef"
"Mcee",3.84645087408887e-10,0.278594767806365,0.281,0.214,7.33479717180006e-06,"2","Mcee"
"Mrpl33",4.01647475552959e-09,0.27369179492839,0.252,0.19,7.65901571131937e-05,"2","Mrpl33"
"Dbi",1.90923298209643e-08,0.260364101751971,0.609,0.555,0.000364071637355969,"2","Dbi"
"Tmem160",1.13277103380316e-07,0.265297470272224,0.258,0.201,0.00216008108435924,"2","Tmem160"
"2310057J18Rik",0,3.2672226763957,0.661,0.257,0,"3","2310057J18Rik"
"Mup5",0,3.28612787241785,0.87,0.622,0,"3","Mup5"
"Gm532361",2.54489637339504e-62,0.266249535885557,1,1,4.85286289442701e-58,"3","Gm53236"
"Tmem176b1",9.75624620895798e-59,0.803595162844531,0.688,0.555,1.8604185895862e-54,"3","Tmem176b"
"Tmsb4x1",5.84189845835781e-53,0.306435707169538,0.996,0.996,1.11399161702425e-48,"3","Tmsb4x"
"Tmem176a1",1.50193166245044e-51,0.808528844203413,0.675,0.546,2.86403348712674e-47,"3","Tmem176a"
"Rps27a1",4.80255337421446e-50,0.299961811244098,0.992,0.985,9.15798902928956e-46,"3","Rps27a"
"Wfdc181",7.21902506773472e-47,0.966502672222066,0.434,0.272,1.37659589016633e-42,"3","Wfdc18"
"Rps71",2.70354123720847e-46,0.280196490111561,0.989,0.983,5.15538278523283e-42,"3","Rps7"
"Rps24",7.56415993524754e-46,0.255768596414644,0.998,0.994,1.44240965805235e-41,"3","Rps24"
"Rps3a11",2.19311840720206e-44,0.256911536431612,0.988,0.984,4.18205749069361e-40,"3","Rps3a1"
"Fth11",3.01229356228702e-44,0.34066445053113,0.975,0.969,5.74414259392512e-40,"3","Fth1"
"Rpl32",2.26065205905966e-42,0.261994196097587,0.999,0.995,4.31083741142086e-38,"3","Rpl32"
"Rps20",8.59926892244196e-37,0.268451051385295,0.993,0.99,1.63979459082046e-32,"3","Rps20"
"Pip1",2.22089363512148e-33,0.287447112770431,1,1,4.23502207281315e-29,"3","Pip"
"Rps15a1",2.61171257545844e-31,0.29258218624286,0.875,0.851,4.9802747101417e-27,"3","Rps15a"
"Eif11",6.72564871557002e-29,0.284369501679279,0.875,0.863,1.28251395357205e-24,"3","Eif1"
"Rps27l1",6.46528687755908e-28,0.256956583824553,0.952,0.953,1.23286555468174e-23,"3","Rps27l"
"Spcs11",5.47572473113096e-26,0.502520101948642,0.452,0.315,1.04416594897936e-21,"3","Spcs1"
"Rps131",1.73945793536524e-25,0.270960159466924,0.902,0.895,3.31697233694798e-21,"3","Rps13"
"Dynll11",1.57622804426463e-24,0.648062106348672,0.308,0.197,3.00570925760823e-20,"3","Dynll1"
"Zfp361",3.05182499199898e-24,0.450283399722452,0.372,0.246,5.81952507724286e-20,"3","Zfp36"
"Dusp11",7.8288574880834e-22,0.532777708223543,0.341,0.229,1.49288483440262e-17,"3","Dusp1"
"Swi51",1.97472603797429e-21,0.430087125240851,0.437,0.312,3.76560508181317e-17,"3","Swi5"
"Tmem591",7.39237495856814e-21,0.426322998872876,0.457,0.332,1.40965198084936e-16,"3","Tmem59"
"Rpl39",9.01491097544472e-21,0.256471512420263,0.894,0.899,1.71905337390755e-16,"3","Rpl39"
"Atp5mk2",7.32132441448146e-20,0.4162135071106,0.415,0.297,1.39610335259747e-15,"3","Atp5mk"
"Psmb51",2.69877173278056e-19,0.42869045567177,0.421,0.304,5.14628781723925e-15,"3","Psmb5"
"Kdelr11",2.79624410195392e-19,0.435709227025607,0.378,0.265,5.33215787801593e-15,"3","Kdelr1"
"Btf31",3.83318407550995e-19,0.4195215321813,0.49,0.376,7.30949871358992e-15,"3","Btf3"
"Srp142",4.48774894700521e-19,0.492110228748326,0.365,0.257,8.55768846704423e-15,"3","Srp14"
"Park71",1.19448372219745e-18,0.421761989281199,0.41,0.298,2.27776100985832e-14,"3","Park7"
"Rpl34",1.92748932589587e-18,0.250826408551753,0.837,0.834,3.67552939555084e-14,"3","Rpl34"
"Mrps241",2.25885537314107e-18,0.411037502696996,0.432,0.318,4.30741131104271e-14,"3","Mrps24"
"Bloc1s11",2.31290286520122e-18,0.501668811614556,0.289,0.191,4.41047447365221e-14,"3","Bloc1s1"
"Tspo1",3.5092925609066e-18,0.428121598298444,0.396,0.287,6.69186998439279e-14,"3","Tspo"
"Tbca1",1.82871819348838e-17,0.415983007963102,0.355,0.249,3.487182723163e-13,"3","Tbca"
"Sem11",3.0274557824459e-17,0.382003665761559,0.458,0.346,5.77305543154609e-13,"3","Sem1"
"Txn11",3.17663027009405e-17,0.365645903236952,0.45,0.336,6.05751626204234e-13,"3","Txn1"
"Rpl12",3.24545412754654e-17,0.265941874637471,0.85,0.854,6.18875647581849e-13,"3","Rpl12"
"Gng51",4.12108224929632e-17,0.352299771148275,0.612,0.52,7.85849174118315e-13,"3","Gng5"
"Cycs1",7.25721469579383e-17,0.357732476686434,0.489,0.375,1.38387827034093e-12,"3","Cycs"
"Rpl23a1",7.42426211482828e-17,0.421106154056383,0.439,0.334,1.41573254267661e-12,"3","Rpl23a"
"Tomm71",9.95320229088039e-17,0.382696085582875,0.422,0.313,1.89797614484798e-12,"3","Tomm7"
"Ppp1r14b1",1.17336947435255e-16,0.360883499720211,0.355,0.251,2.23749825064287e-12,"3","Ppp1r14b"
"Psenen1",1.33703672733289e-16,0.486003847331034,0.308,0.213,2.5495953353511e-12,"3","Psenen"
"Ndufb62",2.00034212847708e-16,0.391359752228226,0.387,0.282,3.81445240479294e-12,"3","Ndufb6"
"Tmed101",2.12297880804274e-16,0.350935407898246,0.403,0.295,4.04830828905671e-12,"3","Tmed10"
"Rbx11",5.84710918370831e-16,0.381706885287638,0.458,0.349,1.11498525024134e-11,"3","Rbx1"
"Mif1",1.20753381092278e-15,0.36318551090245,0.426,0.321,2.30264622404864e-11,"3","Mif"
"Arpc31",1.93576146174672e-15,0.430607490108748,0.349,0.253,3.69130353140481e-11,"3","Arpc3"
"Ndufc21",2.17711357570003e-15,0.399900592706931,0.402,0.301,4.15153787750239e-11,"3","Ndufc2"
"Ndufa72",2.83273258825863e-15,0.362670616710691,0.464,0.359,5.40173777255038e-11,"3","Ndufa7"
"Timm10b1",3.0521621704314e-15,0.382567344453361,0.379,0.279,5.82016804279564e-11,"3","Timm10b"
"Slc3a21",3.1163335368387e-15,0.436911623443461,0.323,0.229,5.94253642139772e-11,"3","Slc3a2"
"Gapdh1",4.09323017343919e-15,0.37445057083501,0.372,0.274,7.80538061773118e-11,"3","Gapdh"
"Mrps142",5.47869083735887e-15,0.367258485706754,0.393,0.29,1.04473155577596e-10,"3","Mrps14"
"Rnasek1",5.74290228306957e-15,0.365120042716316,0.452,0.349,1.09511403635854e-10,"3","Rnasek"
"Ifi27l2a",7.13319860270952e-15,0.304136141611234,0.892,0.894,1.36022964155068e-10,"3","Ifi27l2a"
"Esp8",7.16658943903731e-15,0.481556709565388,0.303,0.215,1.36659694013003e-10,"3","Esp8"
"Rps25",7.61397778705909e-15,0.259252768890699,0.824,0.817,1.4519094242143e-10,"3","Rps25"
"Arf11",7.68658801557773e-15,0.324603795971789,0.471,0.363,1.46575546869052e-10,"3","Arf1"
"Ndfip11",9.36659200582826e-15,0.330081743165755,0.397,0.293,1.78611542959139e-10,"3","Ndfip1"
"Hspe11",1.00077886698249e-14,0.34844887934938,0.36,0.263,1.90838522144891e-10,"3","Hspe1"
"Myl61",1.18201507004413e-14,0.38639128099839,0.453,0.357,2.25398453706714e-10,"3","Myl6"
"Nop102",1.61590997018239e-14,0.358082151047235,0.39,0.289,3.08137872214079e-10,"3","Nop10"
"Eif3m1",1.62551268715777e-14,0.367890738309476,0.338,0.242,3.09969014314115e-10,"3","Eif3m"
"Rps271",1.64316499491501e-14,0.284515723192542,0.751,0.745,3.13335132880344e-10,"3","Rps27"
"Pfn11",1.80045505591682e-14,0.363490168499258,0.371,0.274,3.43328774612779e-10,"3","Pfn1"
"Guk11",2.82763223544712e-14,0.358174103867283,0.37,0.273,5.39201190977411e-10,"3","Guk1"
"Ctsl1",4.8388773121887e-14,0.339999602604646,0.376,0.278,9.22725514661262e-10,"3","Ctsl"
"Cops9",5.63484309344009e-14,0.441839448832314,0.27,0.187,1.07450822948809e-09,"3","Cops9"
"Cyb5a1",7.46010937812977e-14,0.355287650298362,0.378,0.281,1.42256825731557e-09,"3","Cyb5a"
"Scp21",9.3909137438737e-14,0.374010033196917,0.327,0.236,1.79075334181928e-09,"3","Scp2"
"Tmem2232",9.55403184228658e-14,0.430510861940953,0.293,0.209,1.82185833200563e-09,"3","Tmem223"
"Nedd81",9.97794952550486e-14,0.337714210092738,0.404,0.304,1.90269519501852e-09,"3","Nedd8"
"Wfdc121",1.23276072106796e-13,0.328637482513615,0.974,0.981,2.35075141900449e-09,"3","Wfdc12"
"Psmb11",1.40852895291064e-13,0.376118364589033,0.357,0.263,2.68592386030531e-09,"3","Psmb1"
"Rps61",1.92548347581229e-13,0.45097668363852,0.312,0.226,3.67170444002646e-09,"3","Rps6"
"H2-K11",1.99785764226876e-13,0.333213370642017,0.46,0.362,3.8097147380423e-09,"3","H2-K1"
"Egr11",2.53859805277541e-13,0.332020656840494,0.316,0.228,4.84085262683743e-09,"3","Egr1"
"Ubl51",2.79618331860444e-13,0.3203597461555,0.463,0.365,5.33204197024681e-09,"3","Ubl5"
"Rab5if1",5.43043385108352e-13,0.355459754368104,0.366,0.275,1.03552943106312e-08,"3","Rab5if"
"Laptm4a1",5.49010447242698e-13,0.250563208227534,0.454,0.348,1.0469080218471e-08,"3","Laptm4a"
"Mpc12",5.65800358624683e-13,0.290239460513941,0.364,0.27,1.07892470386141e-08,"3","Mpc1"
"Bsg1",5.7645532640077e-13,0.298972156032405,0.447,0.347,1.09924266191363e-08,"3","Bsg"
"Ubb1",5.95871361971633e-13,0.339014167639838,0.521,0.439,1.13626710014371e-08,"3","Ubb"
"Map1lc3b1",7.74367508361416e-13,0.295460210925401,0.515,0.416,1.47664140169438e-08,"3","Map1lc3b"
"Alg51",1.24806899579951e-12,0.279399342002475,0.409,0.31,2.37994276809009e-08,"3","Alg5"
"Msrb11",1.44368990342632e-12,0.310052177315058,0.424,0.325,2.75297227684365e-08,"3","Msrb1"
"Ndufc1",1.45058869366335e-12,0.276358906895814,0.502,0.405,2.76612757994665e-08,"3","Ndufc1"
"Hypk1",2.40376538674269e-12,0.311057098866319,0.396,0.302,4.58374021597963e-08,"3","Hypk"
"Atp5f1c1",2.64657992244064e-12,0.306032603128781,0.517,0.424,5.04676325410205e-08,"3","Atp5f1c"
"Tomm201",2.69006676517508e-12,0.368325173401106,0.318,0.235,5.12968831451237e-08,"3","Tomm20"
"Fuom1",3.04705082720816e-12,0.341338306169374,0.319,0.233,5.81042122240324e-08,"3","Fuom"
"Gabarapl21",4.11989419508381e-12,0.39204471404497,0.289,0.208,7.85622624060531e-08,"3","Gabarapl2"
"Tmem2381",4.30728516479506e-12,0.287500439996569,0.411,0.315,8.21356208074771e-08,"3","Tmem238"
"Sec11a1",4.34749926279750e-12,0.368103237389456,0.266,0.188,8.29024634422856e-08,"3","Sec11a"
"Snrpe1",5.00195812473496e-12,0.389346915388763,0.261,0.184,9.5382339480571e-08,"3","Snrpe"
"Ssr21",5.69455516866759e-12,0.269050212717759,0.415,0.319,1.08589472511322e-07,"3","Ssr2"
"Polr2l",5.92743320456841e-12,0.293738909504448,0.391,0.296,1.13030223777915e-07,"3","Polr2l"
"Txndc172",6.46731209857145e-12,0.340301286358381,0.367,0.279,1.23325174407659e-07,"3","Txndc17"
"Pomp1",6.71520118398596e-12,0.289284466038592,0.455,0.361,1.28052171377428e-07,"3","Pomp"
"Selenom1",7.32282609919368e-12,0.408098532632375,0.31,0.23,1.39638970885524e-07,"3","Selenom"
"Mrpl201",9.09954319716561e-12,0.341920426560533,0.326,0.243,1.73519189226751e-07,"3","Mrpl20"
"Psmd81",9.1041151134876e-12,0.413835004235624,0.251,0.178,1.73606371099095e-07,"3","Psmd8"
"Imp31",9.44170304945051e-12,0.336320533062288,0.323,0.239,1.80043835449972e-07,"3","Imp3"
"Mt11",9.79798235178138e-12,0.37181373764693,0.358,0.278,1.86837725466119e-07,"3","Mt1"
"Bcas21",9.94191609062302e-12,0.293274944404251,0.381,0.289,1.8958239793209e-07,"3","Bcas2"
"Ost41",1.1803327240552e-11,0.417328192418188,0.274,0.199,2.25077647150085e-07,"3","Ost4"
"Tomm62",1.18354860179129e-11,0.299996510098231,0.339,0.252,2.25690882875582e-07,"3","Tomm6"
"Uqcrfs11",1.33352835271383e-11,0.307943320488911,0.371,0.283,2.54290521579001e-07,"3","Uqcrfs1"
"Ndufa81",1.47366383684539e-11,0.411697260177519,0.293,0.217,2.81012957048047e-07,"3","Ndufa8"
"Ndufb102",1.75281693921514e-11,0.304658859349352,0.373,0.285,3.34244662138935e-07,"3","Ndufb10"
"Mrpl521",2.33452048043106e-11,0.292999913973204,0.366,0.277,4.45169710413398e-07,"3","Mrpl52"
"Dnajc191",2.35123287141493e-11,0.312644843348282,0.327,0.244,4.48356596250113e-07,"3","Dnajc19"
"Ier3ip11",2.47773620453762e-11,0.337724131333098,0.324,0.241,4.72479516843279e-07,"3","Ier3ip1"
"Cnbp1",2.76354891315391e-11,0.252509845376118,0.418,0.323,5.26981142249319e-07,"3","Cnbp"
"Arl4a1",3.33735721633363e-11,0.271607376031104,0.351,0.264,6.36400647582661e-07,"3","Arl4a"
"Klf61",3.43570835449099e-11,0.295944667184059,0.284,0.206,6.55155226117886e-07,"3","Klf6"
"Pdia61",3.78235888776529e-11,0.298250347836744,0.354,0.268,7.21258016307963e-07,"3","Pdia6"
"Ybx11",3.95347034116257e-11,0.429308859964331,0.281,0.208,7.53887259356291e-07,"3","Ybx1"
"Smpdl3a1",4.48668157064676e-11,0.254464667158623,0.384,0.293,8.55565308706631e-07,"3","Smpdl3a"
"Romo11",4.55016746288546e-11,0.29523043346211,0.384,0.296,8.67671433497629e-07,"3","Romo1"
"Cox7a2l1",4.86691415689201e-11,0.28224347290176,0.381,0.293,9.28071860577737e-07,"3","Cox7a2l"
"Gadd45g1",4.88728114816321e-11,0.361411514025119,0.309,0.231,9.31955642143242e-07,"3","Gadd45g"
"Commd31",4.96906047755736e-11,0.337921228968494,0.308,0.229,9.47550142465412e-07,"3","Commd3"
"Mrpl54",5.52353975697447e-11,0.367839683779474,0.273,0.199,1.05328379625746e-06,"3","Mrpl54"
"Eif3k1",7.17738477722483e-11,0.330715254578174,0.37,0.287,1.368655503169e-06,"3","Eif3k"
"Dpm31",7.829137496294e-11,0.261755758505138,0.421,0.33,1.4929382291683e-06,"3","Dpm3"
"Lamtor41",8.14638974141511e-11,0.284096242986964,0.377,0.29,1.55343505979045e-06,"3","Lamtor4"
"Selenok1",9.55613555214142e-11,0.291851083048731,0.495,0.408,1.82225948843785e-06,"3","Selenok"
"Psma21",1.27212976733936e-10,0.387932053971503,0.352,0.274,2.42582425333942e-06,"3","Psma2"
"Gas51",1.28828514148318e-10,0.27426796352381,0.341,0.257,2.45663093629428e-06,"3","Gas5"
"Psmb61",1.75107084632108e-10,0.309999278402883,0.366,0.282,3.33911699684967e-06,"3","Psmb6"
"Psma71",2.13728751863173e-10,0.26492668706046,0.482,0.393,4.07559356927884e-06,"3","Psma7"
"Atp5me",2.17324610841781e-10,0.320420235245502,0.429,0.347,4.14416300414192e-06,"3","Atp5me"
"Atp6v1f1",2.21399684843546e-10,0.321490751259573,0.35,0.271,4.22187059028157e-06,"3","Atp6v1f"
"Ndufa51",2.97886581807125e-10,0.259599244375996,0.366,0.282,5.68039922848007e-06,"3","Ndufa5"
"Eif3f1",3.01822544206225e-10,0.26189494089306,0.349,0.266,5.7554540954685e-06,"3","Eif3f"
"Ginm11",3.87770125691491e-10,0.306081208630706,0.325,0.248,7.39438852681105e-06,"3","Ginm1"
"Pebp11",3.89889185182537e-10,0.262370121815202,0.403,0.319,7.4347968722458e-06,"3","Pebp1"
"Rab251",4.11694999652266e-10,0.322846045271295,0.286,0.212,7.85061194836906e-06,"3","Rab25"
"Selenow1",4.96773433206351e-10,0.355173456686878,0.29,0.217,9.47297259781191e-06,"3","Selenow"
"Coa31",4.97132387494553e-10,0.391537421843466,0.266,0.197,9.47981749713363e-06,"3","Coa3"
"Mcee1",6.06605363118556e-10,0.335048772449833,0.289,0.216,1.15673576693077e-05,"3","Mcee"
"Tmem1671",7.58421837942497e-10,0.2931411474422,0.328,0.249,1.44623460277255e-05,"3","Tmem167"
"Abracl1",7.61800054550912e-10,0.317160766349089,0.328,0.251,1.45267652402313e-05,"3","Abracl"
